id,x,y,layer_name
556,4,107,conv1_conv
557,4,108,conv1_conv
558,4,109,conv1_conv
559,4,110,conv1_conv
560,4,111,conv1_conv
561,5,0,conv1_conv
562,5,1,conv1_conv
563,5,2,conv1_conv
564,5,3,conv1_conv
565,5,4,conv1_conv
566,5,5,conv1_conv
567,5,6,conv1_conv
568,5,7,conv1_conv
569,5,8,conv1_conv
570,5,9,conv1_conv
571,5,10,conv1_conv
572,5,11,conv1_conv
573,5,12,conv1_conv
574,5,13,conv1_conv
575,5,14,conv1_conv
576,5,15,conv1_conv
577,5,16,conv1_conv
578,5,17,conv1_conv
579,5,18,conv1_conv
580,5,19,conv1_conv
581,5,20,conv1_conv
582,5,21,conv1_conv
583,5,22,conv1_conv
584,5,23,conv1_conv
585,5,24,conv1_conv
586,5,25,conv1_conv
587,5,26,conv1_conv
588,5,27,conv1_conv
589,5,28,conv1_conv
590,5,29,conv1_conv
591,5,30,conv1_conv
592,5,31,conv1_conv
593,5,32,conv1_conv
594,5,33,conv1_conv
595,5,34,conv1_conv
596,5,35,conv1_conv
597,5,36,conv1_conv
598,5,37,conv1_conv
599,5,38,conv1_conv
600,5,39,conv1_conv
601,5,40,conv1_conv
602,5,41,conv1_conv
603,5,42,conv1_conv
604,5,43,conv1_conv
605,5,44,conv1_conv
606,5,45,conv1_conv
607,5,46,conv1_conv
608,5,47,conv1_conv
609,5,48,conv1_conv
610,5,49,conv1_conv
611,5,50,conv1_conv
612,5,51,conv1_conv
613,5,52,conv1_conv
614,5,53,conv1_conv
615,5,54,conv1_conv
616,5,55,conv1_conv
617,5,56,conv1_conv
618,5,57,conv1_conv
619,5,58,conv1_conv
620,5,59,conv1_conv
621,5,60,conv1_conv
622,5,61,conv1_conv
623,5,62,conv1_conv
624,5,63,conv1_conv
625,5,64,conv1_conv
626,5,65,conv1_conv
627,5,66,conv1_conv
628,5,67,conv1_conv
629,5,68,conv1_conv
630,5,69,conv1_conv
631,5,70,conv1_conv
632,5,71,conv1_conv
633,5,72,conv1_conv
634,5,73,conv1_conv
635,5,74,conv1_conv
636,5,75,conv1_conv
637,5,76,conv1_conv
638,5,77,conv1_conv
639,5,78,conv1_conv
640,5,79,conv1_conv
641,5,80,conv1_conv
642,5,81,conv1_conv
643,5,82,conv1_conv
644,5,83,conv1_conv
645,5,84,conv1_conv
646,5,85,conv1_conv
647,5,86,conv1_conv
648,5,87,conv1_conv
649,5,88,conv1_conv
650,5,89,conv1_conv
651,5,90,conv1_conv
652,5,91,conv1_conv
653,5,92,conv1_conv
654,5,93,conv1_conv
655,5,94,conv1_conv
656,5,95,conv1_conv
657,5,96,conv1_conv
658,5,97,conv1_conv
659,5,98,conv1_conv
660,5,99,conv1_conv
661,5,100,conv1_conv
662,5,101,conv1_conv
663,5,102,conv1_conv
664,5,103,conv1_conv
665,5,104,conv1_conv
666,5,105,conv1_conv
667,5,106,conv1_conv
668,5,107,conv1_conv
669,5,108,conv1_conv
670,5,109,conv1_conv
671,5,110,conv1_conv
672,5,111,conv1_conv
673,6,0,conv1_conv
674,6,1,conv1_conv
675,6,2,conv1_conv
676,6,3,conv1_conv
677,6,4,conv1_conv
678,6,5,conv1_conv
679,6,6,conv1_conv
680,6,7,conv1_conv
681,6,8,conv1_conv
682,6,9,conv1_conv
683,6,10,conv1_conv
684,6,11,conv1_conv
685,6,12,conv1_conv
686,6,13,conv1_conv
687,6,14,conv1_conv
688,6,15,conv1_conv
689,6,16,conv1_conv
690,6,17,conv1_conv
691,6,18,conv1_conv
692,6,19,conv1_conv
693,6,20,conv1_conv
694,6,21,conv1_conv
695,6,22,conv1_conv
696,6,23,conv1_conv
697,6,24,conv1_conv
698,6,25,conv1_conv
699,6,26,conv1_conv
700,6,27,conv1_conv
701,6,28,conv1_conv
702,6,29,conv1_conv
703,6,30,conv1_conv
704,6,31,conv1_conv
705,6,32,conv1_conv
706,6,33,conv1_conv
707,6,34,conv1_conv
708,6,35,conv1_conv
709,6,36,conv1_conv
710,6,37,conv1_conv
711,6,38,conv1_conv
712,6,39,conv1_conv
713,6,40,conv1_conv
714,6,41,conv1_conv
715,6,42,conv1_conv
716,6,43,conv1_conv
717,6,44,conv1_conv
718,6,45,conv1_conv
719,6,46,conv1_conv
720,6,47,conv1_conv
721,6,48,conv1_conv
722,6,49,conv1_conv
723,6,50,conv1_conv
724,6,51,conv1_conv
725,6,52,conv1_conv
726,6,53,conv1_conv
727,6,54,conv1_conv
728,6,55,conv1_conv
729,6,56,conv1_conv
730,6,57,conv1_conv
731,6,58,conv1_conv
732,6,59,conv1_conv
733,6,60,conv1_conv
734,6,61,conv1_conv
735,6,62,conv1_conv
736,6,63,conv1_conv
737,6,64,conv1_conv
738,6,65,conv1_conv
739,6,66,conv1_conv
740,6,67,conv1_conv
741,6,68,conv1_conv
742,6,69,conv1_conv
743,6,70,conv1_conv
744,6,71,conv1_conv
745,6,72,conv1_conv
746,6,73,conv1_conv
747,6,74,conv1_conv
748,6,75,conv1_conv
749,6,76,conv1_conv
750,6,77,conv1_conv
751,6,78,conv1_conv
752,6,79,conv1_conv
753,6,80,conv1_conv
754,6,81,conv1_conv
755,6,82,conv1_conv
756,6,83,conv1_conv
757,6,84,conv1_conv
758,6,85,conv1_conv
759,6,86,conv1_conv
760,6,87,conv1_conv
761,6,88,conv1_conv
762,6,89,conv1_conv
763,6,90,conv1_conv
764,6,91,conv1_conv
765,6,92,conv1_conv
766,6,93,conv1_conv
767,6,94,conv1_conv
768,6,95,conv1_conv
769,6,96,conv1_conv
770,6,97,conv1_conv
771,6,98,conv1_conv
772,6,99,conv1_conv
773,6,100,conv1_conv
774,6,101,conv1_conv
775,6,102,conv1_conv
776,6,103,conv1_conv
777,6,104,conv1_conv
778,6,105,conv1_conv
779,6,106,conv1_conv
780,6,107,conv1_conv
781,6,108,conv1_conv
782,6,109,conv1_conv
783,6,110,conv1_conv
784,6,111,conv1_conv
785,7,0,conv1_conv
786,7,1,conv1_conv
787,7,2,conv1_conv
788,7,3,conv1_conv
789,7,4,conv1_conv
790,7,5,conv1_conv
791,7,6,conv1_conv
792,7,7,conv1_conv
793,7,8,conv1_conv
794,7,9,conv1_conv
795,7,10,conv1_conv
796,7,11,conv1_conv
797,7,12,conv1_conv
798,7,13,conv1_conv
799,7,14,conv1_conv
800,7,15,conv1_conv
801,7,16,conv1_conv
802,7,17,conv1_conv
803,7,18,conv1_conv
804,7,19,conv1_conv
805,7,20,conv1_conv
806,7,21,conv1_conv
807,7,22,conv1_conv
808,7,23,conv1_conv
809,7,24,conv1_conv
810,7,25,conv1_conv
811,7,26,conv1_conv
812,7,27,conv1_conv
813,7,28,conv1_conv
814,7,29,conv1_conv
815,7,30,conv1_conv
816,7,31,conv1_conv
817,7,32,conv1_conv
818,7,33,conv1_conv
819,7,34,conv1_conv
820,7,35,conv1_conv
821,7,36,conv1_conv
822,7,37,conv1_conv
823,7,38,conv1_conv
824,7,39,conv1_conv
825,7,40,conv1_conv
826,7,41,conv1_conv
827,7,42,conv1_conv
828,7,43,conv1_conv
829,7,44,conv1_conv
830,7,45,conv1_conv
831,7,46,conv1_conv
832,7,47,conv1_conv
833,7,48,conv1_conv
834,7,49,conv1_conv
835,7,50,conv1_conv
836,7,51,conv1_conv
837,7,52,conv1_conv
838,7,53,conv1_conv
839,7,54,conv1_conv
840,7,55,conv1_conv
841,7,56,conv1_conv
842,7,57,conv1_conv
843,7,58,conv1_conv
844,7,59,conv1_conv
845,7,60,conv1_conv
846,7,61,conv1_conv
847,7,62,conv1_conv
848,7,63,conv1_conv
849,7,64,conv1_conv
850,7,65,conv1_conv
851,7,66,conv1_conv
852,7,67,conv1_conv
853,7,68,conv1_conv
854,7,69,conv1_conv
855,7,70,conv1_conv
856,7,71,conv1_conv
857,7,72,conv1_conv
858,7,73,conv1_conv
859,7,74,conv1_conv
860,7,75,conv1_conv
861,7,76,conv1_conv
862,7,77,conv1_conv
863,7,78,conv1_conv
864,7,79,conv1_conv
865,7,80,conv1_conv
866,7,81,conv1_conv
867,7,82,conv1_conv
868,7,83,conv1_conv
869,7,84,conv1_conv
870,7,85,conv1_conv
871,7,86,conv1_conv
872,7,87,conv1_conv
873,7,88,conv1_conv
874,7,89,conv1_conv
875,7,90,conv1_conv
876,7,91,conv1_conv
877,7,92,conv1_conv
878,7,93,conv1_conv
879,7,94,conv1_conv
880,7,95,conv1_conv
881,7,96,conv1_conv
882,7,97,conv1_conv
883,7,98,conv1_conv
884,7,99,conv1_conv
885,7,100,conv1_conv
886,7,101,conv1_conv
887,7,102,conv1_conv
888,7,103,conv1_conv
889,7,104,conv1_conv
890,7,105,conv1_conv
891,7,106,conv1_conv
892,7,107,conv1_conv
893,7,108,conv1_conv
894,7,109,conv1_conv
895,7,110,conv1_conv
896,7,111,conv1_conv
897,8,0,conv1_conv
898,8,1,conv1_conv
899,8,2,conv1_conv
900,8,3,conv1_conv
901,8,4,conv1_conv
902,8,5,conv1_conv
903,8,6,conv1_conv
904,8,7,conv1_conv
905,8,8,conv1_conv
906,8,9,conv1_conv
907,8,10,conv1_conv
908,8,11,conv1_conv
909,8,12,conv1_conv
910,8,13,conv1_conv
911,8,14,conv1_conv
912,8,15,conv1_conv
913,8,16,conv1_conv
914,8,17,conv1_conv
915,8,18,conv1_conv
916,8,19,conv1_conv
917,8,20,conv1_conv
918,8,21,conv1_conv
919,8,22,conv1_conv
920,8,23,conv1_conv
921,8,24,conv1_conv
922,8,25,conv1_conv
923,8,26,conv1_conv
924,8,27,conv1_conv
925,8,28,conv1_conv
926,8,29,conv1_conv
927,8,30,conv1_conv
928,8,31,conv1_conv
929,8,32,conv1_conv
930,8,33,conv1_conv
931,8,34,conv1_conv
932,8,35,conv1_conv
933,8,36,conv1_conv
934,8,37,conv1_conv
935,8,38,conv1_conv
936,8,39,conv1_conv
937,8,40,conv1_conv
938,8,41,conv1_conv
939,8,42,conv1_conv
940,8,43,conv1_conv
941,8,44,conv1_conv
942,8,45,conv1_conv
943,8,46,conv1_conv
944,8,47,conv1_conv
945,8,48,conv1_conv
946,8,49,conv1_conv
947,8,50,conv1_conv
948,8,51,conv1_conv
949,8,52,conv1_conv
950,8,53,conv1_conv
951,8,54,conv1_conv
952,8,55,conv1_conv
953,8,56,conv1_conv
954,8,57,conv1_conv
955,8,58,conv1_conv
956,8,59,conv1_conv
957,8,60,conv1_conv
958,8,61,conv1_conv
959,8,62,conv1_conv
960,8,63,conv1_conv
961,8,64,conv1_conv
962,8,65,conv1_conv
963,8,66,conv1_conv
964,8,67,conv1_conv
965,8,68,conv1_conv
966,8,69,conv1_conv
967,8,70,conv1_conv
968,8,71,conv1_conv
969,8,72,conv1_conv
970,8,73,conv1_conv
971,8,74,conv1_conv
972,8,75,conv1_conv
973,8,76,conv1_conv
974,8,77,conv1_conv
975,8,78,conv1_conv
976,8,79,conv1_conv
977,8,80,conv1_conv
978,8,81,conv1_conv
979,8,82,conv1_conv
980,8,83,conv1_conv
981,8,84,conv1_conv
982,8,85,conv1_conv
983,8,86,conv1_conv
984,8,87,conv1_conv
985,8,88,conv1_conv
986,8,89,conv1_conv
987,8,90,conv1_conv
988,8,91,conv1_conv
989,8,92,conv1_conv
990,8,93,conv1_conv
991,8,94,conv1_conv
992,8,95,conv1_conv
993,8,96,conv1_conv
994,8,97,conv1_conv
995,8,98,conv1_conv
996,8,99,conv1_conv
997,8,100,conv1_conv
998,8,101,conv1_conv
999,8,102,conv1_conv
1000,8,103,conv1_conv
1001,8,104,conv1_conv
1002,8,105,conv1_conv
1003,8,106,conv1_conv
1004,8,107,conv1_conv
1005,8,108,conv1_conv
1006,8,109,conv1_conv
1007,8,110,conv1_conv
1008,8,111,conv1_conv
1009,9,0,conv1_conv
1010,9,1,conv1_conv
1011,9,2,conv1_conv
1012,9,3,conv1_conv
1013,9,4,conv1_conv
1014,9,5,conv1_conv
1015,9,6,conv1_conv
1016,9,7,conv1_conv
1017,9,8,conv1_conv
1018,9,9,conv1_conv
1019,9,10,conv1_conv
1020,9,11,conv1_conv
1021,9,12,conv1_conv
1022,9,13,conv1_conv
1023,9,14,conv1_conv
1024,9,15,conv1_conv
1025,9,16,conv1_conv
1026,9,17,conv1_conv
1027,9,18,conv1_conv
1028,9,19,conv1_conv
1029,9,20,conv1_conv
1030,9,21,conv1_conv
1031,9,22,conv1_conv
1032,9,23,conv1_conv
1033,9,24,conv1_conv
1034,9,25,conv1_conv
1035,9,26,conv1_conv
1036,9,27,conv1_conv
1037,9,28,conv1_conv
1038,9,29,conv1_conv
1039,9,30,conv1_conv
1040,9,31,conv1_conv
1041,9,32,conv1_conv
1042,9,33,conv1_conv
1043,9,34,conv1_conv
1044,9,35,conv1_conv
1045,9,36,conv1_conv
1046,9,37,conv1_conv
1047,9,38,conv1_conv
1048,9,39,conv1_conv
1049,9,40,conv1_conv
1050,9,41,conv1_conv
1051,9,42,conv1_conv
1052,9,43,conv1_conv
1053,9,44,conv1_conv
1054,9,45,conv1_conv
1055,9,46,conv1_conv
1056,9,47,conv1_conv
1057,9,48,conv1_conv
1058,9,49,conv1_conv
1059,9,50,conv1_conv
1060,9,51,conv1_conv
1061,9,52,conv1_conv
1062,9,53,conv1_conv
1063,9,54,conv1_conv
1064,9,55,conv1_conv
1065,9,56,conv1_conv
1066,9,57,conv1_conv
1067,9,58,conv1_conv
1068,9,59,conv1_conv
1069,9,60,conv1_conv
